Slope,Y-intercept,MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
4.571556263241335e-05,0.40879914063799583,0.0007985033642513605,0.028257801829784292,0.012831562779940922,0.005138315576982605,0.0005622659391020246,0.000582847267123543,-0.00012823223186373295,0.06321883201599121
