MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
0.000894872927581551,0.02991442674666441,0.022308577393321472,0.017399009999999993,-1.1045927556990578,-1.1044333870093728,0.0002603143743763989,1.1060001850128174
