Slope,Y-intercept,MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
5.689528858337867e-05,0.6112781114412641,0.0007985962177260108,0.02825944475261343,0.012825376267259167,0.00514874509170965,0.00044604693432537257,0.0004678097651706903,-0.0001318615562919508,0.10517454147338867
