learning style,gpa,student semester,major,previous courses,course types,course subjects,subjects of interest,extracurricular activities,target,model
-0.0054069438497231165,-0.005757986206461346,-0.008425086855933836,0.002152354048897958,-0.013139813945060322,-0.00787527289460053,0.0061835545748814445,-0.004512551133704453,-0.021568253738267422,International Status,Random Forest
-0.009350333545684784,0.009530479007693039,0.017273018276393312,-0.008402014306210211,-0.0045980537513416455,0.018924506032758304,0.012421353121803553,-0.0022998499134246364,0.008150895078013804,International Status,Random Forest
-0.004880155636738514,0.026110445258483706,0.02924405434985197,-0.011207867003081412,0.007299803855942466,0.04686987425696806,0.0014775414197510186,0.035703618798535904,0.011032684700286882,International Status,Random Forest
0.002329041735078274,-0.0037057799521612138,-0.010279082601181301,-0.0015057333141528428,-0.012716423874052953,-0.008574196821718658,-0.03554955919540813,-0.010306404215237756,0.02195813823883574,International Status,Random Forest
0.004118704085625271,-0.0038040231191236564,0.002163452949332065,-0.016548009141682203,-0.009857414849784495,-0.009387264682089887,-0.008830200256013767,-0.017399396394648887,0.0011941514083860646,International Status,Random Forest
-0.0015960168991422821,0.005525177265573362,-0.006123081923539887,0.0028716143278440655,-0.022180445672011693,-0.014525762089434395,-0.007928719766849088,-0.0018088510004616843,-0.012583914241978795,International Status,Random Forest
-0.010606575137194605,-0.010870688620627447,0.005496164709356493,-0.010658942351829553,-0.010656754581474146,-0.0011949331429743353,-0.0021375401149170306,-0.01261386721928078,-0.005106863541058506,International Status,Random Forest
0.001057343679666939,0.005231171235560725,0.03161824514502504,0.03545747154009995,0.006647943953419976,-0.004400679331622468,-0.005982285029654719,-0.007554785540845309,-0.020424425651650542,International Status,Random Forest
-0.0017510423447366975,-0.023739499392272417,0.00976952456328595,-0.008897904661592518,-0.014755395062757368,0.0034347156425562683,-0.004881062385511245,0.007493826366786534,-0.02502316272575851,International Status,Random Forest
0.016336559098780987,0.04118803584995984,0.008930241059505937,-0.003993417933315675,-0.0017057528783694924,0.011444775181539878,0.009413349559788054,0.03170194511379926,0.028334264948311833,International Status,Random Forest
-0.005969059264939489,0.027735517121184484,-0.0035706344854785047,0.005406913901520889,0.00449626873528551,0.014857063537433572,-0.00018113771770880005,-0.0015161692889090223,0.00039123746161578526,International Status,Random Forest
-0.00707071652242645,-0.01873133889340788,0.006592165874307512,-0.007923215385411167,-0.012774032103222697,0.0025659171888306504,-3.651728723108494e-05,0.008875312692261359,-0.029847575563700046,International Status,Random Forest
-0.0019787067228218807,-0.004356369945499743,-0.006920604945435558,0.012263776516939539,-0.0023049338309972436,-0.011402053101863258,0.00026407351965604067,-0.011859021007997803,-0.03205616048197184,International Status,Random Forest
