MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
0.00011292574456309394,0.010626652556807056,0.0068718681268096745,0.004074994999999998,-1.2225673088994857,-1.222551709536893,2.815285521107474e-05,1.2984418869018555
