MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
0.0009261138985707692,0.030432119521498487,0.022776695948407703,0.017869164999999965,-1.1780663397112656,-1.1777629434990362,0.00035917138263710216,1.420802116394043
