MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
0.0005557030414458778,0.02357335448013027,0.01764059874388068,0.013724380000000008,-0.9883585043035474,-0.9883582600623713,8.261967508935999e-06,1.100060224533081
