MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
0.0003927469342492097,0.019817843834514633,0.011524506970333233,0.006350818491010213,-0.03571583207195261,-0.03555169747047171,-0.0002494802478616297,69.10695004463196
