Slope,Y-intercept,MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
0.0001538796371748477,0.4732201067095382,0.001200873700960878,0.03465362464390814,0.015058178763915651,0.0054317070941043155,-0.000247895236501261,-0.0002363724991045757,-0.00011761769823944472,0.056050777435302734
