MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
0.00011702409747516671,0.010817767675226101,0.006251842046250002,0.0028891849999999886,-1.3032297409954428,-1.3032288509570829,-6.724707249970936e-06,1.418651819229126
