MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
0.0027017927545869556,0.05197877215351432,0.027129076845960845,0.011117994999999992,-1.2504136063421645,-1.2500065810091363,-0.0006990456926179912,1.4830048084259033
