MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
0.0012316461504354181,0.03509481657503595,0.01576721396177779,0.006346527555493947,-0.025879298267104556,-0.025822489673068993,-0.00026115711622899884,95.30708718299866
