Slope,Y-intercept,MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
-5.152774342359502e-06,0.4468384336202172,0.0012004350240983881,0.03464729461441958,0.015055509273001684,0.005444220513958986,0.00011749340348932158,0.0001288929794173166,-0.00011698742763877846,0.07853984832763672
