MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
0.0008132217964783586,0.028517043964589994,0.013203052121993084,0.005522608684190938,-0.01785989383184816,-0.01785955346858703,-1.6490424748599258e-05,103.13110899925232
