MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
0.0005931905487237499,0.024355503458638458,0.018360588739500004,0.014341525000000022,-1.1224923821876005,-1.122405730777023,-0.00015561872750052271,1.268455982208252
