MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
0.0007620165344198351,0.027604646971476292,0.01663078195840711,0.009032814999999972,-1.0095194135835914,-1.0093815728918885,-0.0002286255778898743,1.550340175628662
