Slope,Y-intercept,MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
0.000108919306673047,0.5278179911394988,0.0004253659687837567,0.020624402264884108,0.015133715304657775,0.011201086224615686,-0.00039023288211303964,-0.00038559764306467237,4.4394862729006326e-05,0.04973793029785156
