learning style_0,gpa_0,student semester_0,major_0,previous courses_0,course types_0,course subjects_0,subjects of interest_0,extracurricular activities_0,learning style_1,gpa_1,student semester_1,major_1,previous courses_1,course types_1,course subjects_1,subjects of interest_1,extracurricular activities_1,target,model
0.0009553559785688705,-1.414945405918061e-05,-1.9371870898786235e-05,5.51423044766578e-06,0.00029036908058666143,-0.0004449024477128104,0.0011177728807831113,-0.00010151125949016212,0.0006716956095029528,0.00027010038950369596,0.0008152066135362005,-1.0179688650286183e-05,0.0017661230848191151,9.78972839247267e-05,0.0005953266321959516,-0.000839918411725409,0.0013135989284061922,0.00018297308113705013,utility_colums,RandomForest
-0.0003737964096928775,0.0001483274393817523,0.0001383095872514046,8.384666487901317e-05,0.00023108174150616447,-0.001738773395977187,0.0011128613024287554,-4.795826950799782e-05,-0.000368789884622215,-0.0001562836201620144,0.00024705681464958797,0.00032456940591083216,-4.942582768851733e-05,-0.00046582866731498886,0.0014566880314041497,-0.0006239825699999222,-0.0006719394177359337,0.0006715637361660879,utility_colums,RandomForest
0.0009081640547504653,8.443021477538479e-05,-0.001080804631499541,2.802775757683041e-05,0.0015615008272601891,-0.002760330406418644,0.00030823595155627287,0.0004599711400687592,0.0007424319116231146,0.00025063573612163357,0.000976782348039519,-0.0013978689841720245,-0.0005587629610379503,-0.0011203188421801977,0.0002716423444861885,-0.00249274365300461,-0.0011800789076777706,-0.002999082239391905,utility_colums,RandomForest
-0.0007062808763638951,-0.00021881112096141486,-0.0005144025992088577,0.00037282143655161106,0.0017110625690731653,-0.0010516041564194289,-0.0003714775090519962,0.00011468487503283222,0.0013764440266374365,0.0010950259472059232,-0.00015865504946719724,0.00030946426634453634,-0.0012973965159514774,0.001255141601312181,-0.00034658751749395956,-8.304406499093147e-05,-0.0014361805906730088,0.0003693829393002829,utility_colums,RandomForest
-0.0014934589727950847,-0.0003173648855916207,-0.0005916903033362309,0.0001289933220372707,-0.005666791443968213,-0.00030947635071021005,-0.0008789813660640028,-9.437893679578521e-05,-0.001016466723641864,-0.0001263969545792835,-0.0014275221731818535,4.1173198364192836e-05,0.0001899480641854471,-5.989072605856578e-05,-0.002486154101685865,-0.0006006365989578037,-0.000852186042014622,7.283565566513027e-05,utility_colums,RandomForest
0.0017031423583544817,0.0006081222567461,-0.00029751996132420947,0.0005042632059690655,-0.0029120080515801627,-0.00204105176847569,-0.0008997189751051694,-0.0003566697323289086,0.0028671661878198413,0.0013320277239566851,0.00015318075254323776,7.96430099120767e-05,0.0001841735412046757,0.0007224929050972979,-0.004157300468127973,0.0028307967723449983,-0.0016712614462824722,0.00027898335015524205,utility_colums,RandomForest
0.0004979483107824988,0.0007242498332555241,0.00017844150572639904,-0.00011729051525698193,0.0024079935001948363,-0.0003473907604400914,-0.0005043311891008774,0.0012829387420213343,-0.0001631482382810623,-0.00015960864579340033,-0.0010468816875389734,0.00031338972239281393,-0.0005646793134222374,-0.0004094842394383504,0.0008954013819666045,-0.0010033769913787903,0.0016621976671714871,0.0011020895780119331,utility_colums,RandomForest
8.258441088980533e-06,8.392003248975227e-05,0.0005428697764925633,-0.0001540016271315044,0.002955085034409774,-0.000893435681080649,0.00040713385981520044,-0.0001248676717058939,-0.0006039698717999189,-0.00013685061247414876,-0.0008390748419546516,0.0008030075532290323,9.686856702191702e-05,-0.00016070242321467536,6.569912678325376e-05,-0.0010981753707864827,-0.0007463651543591941,0.00020187852404732662,utility_colums,RandomForest
-0.0002525575049173723,8.78598915678153e-05,-0.0009696663527024895,-3.0063732877796277e-06,-0.0042336768074258836,-0.0005479626344222848,-0.0005325649655236476,8.922398870962284e-05,-0.0003572009679715254,-0.00030953559947591893,-0.0004678239955776813,4.0456818602120585e-05,-0.0001671188933129052,-1.2220872785010253e-05,-0.00037254548160398044,-0.0005984935684717406,-0.0014426900934634906,8.693007293908788e-05,utility_colums,RandomForest
0.0004972828019104194,-0.00017524381229406925,-0.0003058948488631473,-0.00016131865869877307,-0.0027368510453945486,-0.00042108754634232,0.0007744000669335989,-0.00019595113145618788,-0.0016124480452725074,0.0001405147652238217,-0.001465865876730644,0.000190456129836657,-0.0003168697422109133,0.00025656366208966794,0.0004750721325348161,-0.0015332909844741308,-0.0031442825054084074,0.00011701829948871614,utility_colums,RandomForest
