learning style_0,gpa_0,student semester_0,major_0,previous courses_0,course types_0,course subjects_0,subjects of interest_0,extracurricular activities_0,learning style_1,gpa_1,student semester_1,major_1,previous courses_1,course types_1,course subjects_1,subjects of interest_1,extracurricular activities_1,learning style_2,gpa_2,student semester_2,major_2,previous courses_2,course types_2,course subjects_2,subjects of interest_2,extracurricular activities_2,learning style_3,gpa_3,student semester_3,major_3,previous courses_3,course types_3,course subjects_3,subjects of interest_3,extracurricular activities_3,learning style_4,gpa_4,student semester_4,major_4,previous courses_4,course types_4,course subjects_4,subjects of interest_4,extracurricular activities_4,target,model
0.06718373312752128,-0.014740935815988187,-0.005212938139947822,0.000779904126006435,-0.00046924471743931066,-0.030527817687870724,-0.0003563864198352116,-0.00021270998820454188,0.0004058411859444764,-0.00028235885862161545,-0.06286991549342692,0.0005189146209327036,0.00047364381747781324,0.00013386452778705256,-0.0002704150501138743,0.06147860924662163,0.028120305354041673,8.169088204393602e-05,0.002198449537296472,-0.00047899353982575304,-0.07900891771303357,-0.032202124809890764,-0.008990929215020333,0.0004486281562008221,-0.0005410982952183301,-0.040433416327653016,-0.03331383013423225,-0.014672529999907228,0.0008720962726070193,-0.0006443857913142255,-0.04066177035630522,-0.03819184506972305,0.0011323900107063326,0.0006097935042181081,-0.0002515943619708613,-0.08463106467694183,-0.048874529455952935,-0.003999679848842994,-9.63384758672588e-05,-0.0017134788230920173,-0.011229440118902798,-0.0688095682693475,-0.01347393751830509,-0.0003997233605724506,-0.0004998178186580173,all_columns,RandomForest
-0.01489353352554128,0.0005268881034751456,-0.0017815121509598783,0.0001829140558171613,0.00011763057734451826,-0.008379479591926106,-0.02181410559992488,-0.0044261719329926775,-0.0005365219660478037,-0.00036010179468018026,-0.07569678808914723,-0.02275625542358522,-0.0234593066847932,-0.0004972632459632976,-0.0005985522870746225,-0.112995836571304,-0.016717424627038752,-0.017261915984148758,-0.0007638340894341475,0.0005463613758772091,-0.10747981848192446,0.0183894170643104,-0.0034323887547589257,0.0008224011030388263,2.3439015282449704e-05,0.03914364912587092,0.04274100367242946,0.0015594469210007838,1.0077350325720316e-05,-0.00016868473346091383,-0.15290118156154928,-0.06985177883981777,-0.004751996914969928,0.0008085786761067768,-0.0011908547526685125,0.17738594140159913,0.0380680384673587,0.004938339117134717,-0.0015888021517143,0.002162588637262371,-0.06488295270604907,0.023564217182779915,0.0037405063844949933,0.00018518574149112394,0.0009786507058631756,all_columns,RandomForest
-0.005885373241762197,0.007292135550998397,0.002762249006460875,0.00022936089559402793,-8.400541871514115e-05,0.03203235339275142,0.027108561678539107,0.0026589849022365833,-0.0008758230800226208,-0.00031405026458286085,-0.015680183526825885,0.023271720545128795,0.002290391076969703,-0.0006607162125452528,-0.00040739435595461447,-0.1059257010757047,-0.005099270147553796,-0.018979848810441756,-0.0011864103011792492,-0.00016074414533984142,0.05214958891077103,-0.05872058871840757,-0.02252079638479724,-0.001283061549221754,-0.0005162539019026653,-0.06391153993802222,-0.022081565412655664,-0.004386077601559076,0.000686693617840206,-0.00013377942630298008,0.036500186912077986,-0.022760543787932692,-0.004569668322792976,-0.0002702294505419154,0.0003756696293244411,-0.08886398734859495,-0.0057700708399094835,-0.005103404585697197,-0.0009280162623138499,0.000192713226107137,0.23888465591530172,0.04890962113178575,0.0029731707196209477,-0.0032413371839871102,-0.00035224059888590666,all_columns,RandomForest
0.026291310305690298,0.04958278401089159,-0.011356191942816524,0.00024210378864552518,-6.982881351767917e-06,-0.053977432559169744,-0.021441237666400857,0.0036164976006746105,-3.5032708703684746e-05,-0.00021498899722182597,-0.05301664260491109,0.015091539049380865,0.008371991535845396,0.0017060262786028416,-0.00025667926776038055,0.09336208414683696,0.13851699472770637,-0.007507427125941531,0.0007427029438078725,-0.0008175327908939569,0.14492819202683202,0.09479593462025508,-0.0179645297667624,0.00010335536923921012,0.00011068944355819138,0.1717860908623938,0.1918951785245211,-0.010746155132574462,-0.00162605321570907,-0.0010087124116935156,-0.08917135670738378,-0.045110100218351795,0.005608771217264155,0.0004840018083603981,8.396826206090117e-05,-0.11832320690761525,0.04150237298663052,-0.010440588158285522,-0.00026001399769544174,-0.0009185885202074876,-0.04257903856267682,0.02731653396536562,-0.004457368227404003,0.0006430402070769345,-0.0003341880927405783,all_columns,RandomForest
-0.03305264738780107,-0.04561495530766616,-0.008900111896259895,-0.00037628035322644494,-0.0011621172451336387,-0.03466980044339422,-0.03624395760558231,0.0012326136229948222,0.0007754366932824107,-9.758026507983148e-06,-0.03559966090286463,-0.026524020629257836,-0.004089729264559206,-0.0015607996036807272,-0.0003144439107569629,-0.11191427280301768,-0.06398926063059093,-0.0034302213259751507,-0.0014391893750624251,-0.0004146635770811307,-0.0794543862368502,-0.04089241939738917,-0.007920182822519639,-0.0010013033665131075,-0.0003709857665387722,-0.12365559945765996,-0.026367938986074993,-0.002613017137899259,0.0009258760092712516,-0.0003570225745412399,-0.06671706107138815,-0.046926733308176705,0.00030479055396187517,-0.00017338642123137946,0.0005778654569285665,-0.11736011813565489,-0.06095889901713193,-0.01537768634476553,-0.003784166928843456,-0.0010485980145076093,-0.018276453561371538,-0.06033181511813539,-0.004081455384978243,-0.0005357941803773483,0.0006443544018824676,all_columns,RandomForest
0.056625476399872574,0.01479742899512326,0.0014965917295256678,9.860345763507597e-05,0.00033222103240886417,-0.07525069989827717,0.004911258622312426,-0.004124671350613955,-0.0007167916680745336,0.000124533428800686,0.004740084867349572,-0.021885357625822742,-0.005058514582761079,-0.0016200500690096882,-1.4550129393457208e-05,-0.08574451421456297,-0.053358847343918624,-0.0050638061986584175,-0.0008400035037070318,0.0010261303070036383,-0.10547943529159616,0.0028851860549583236,-0.015676439163378558,-0.0007388113651106401,0.001680985760873292,-0.058885158324055324,-0.022738827415235474,0.0021467621673533074,0.00031656735067849126,0.0006956528390261984,-0.03595381712124321,-0.017323980146634107,-0.0042326333339682345,-0.00039657279416334,0.0012139038995426417,-0.05195180882416119,-0.01350122860260402,-0.0019184056195828897,-0.0009977470974596404,0.0021291984546919123,-0.1688001275933257,-0.10163563253818196,-0.012443883647915604,-0.0013239088371650566,-0.0004062258492055325,all_columns,RandomForest
0.12592982229051436,-0.03390637632997984,-0.01055362592326152,0.0013990163850063802,0.00043230183642458954,-0.018426141571715304,0.02959858001520099,-0.0030018855726687086,-3.76076101229614e-05,-0.0007901258028409607,-0.024000434827258055,0.038254702149465275,0.0014087777840279753,0.0006913937033363873,-0.00026789119348428873,0.03696795074115658,0.02797585198928371,-0.003553541752128762,7.389762220308094e-05,0.00012928217196340653,0.034504214692957336,0.03892325080246504,-0.004099551980663854,-0.0004989847794534315,0.00011147790594572958,0.516227824042799,0.14392694705648995,-0.01678301616224469,0.00022706773444632742,-5.369257299870241e-05,0.21176559904059647,0.014990156872731362,-0.0019750901031085166,-0.0008679163492476661,1.1465168431988115e-05,0.0032013542826294203,0.004967345099833576,-0.0006871766258845076,0.0005164704417426875,-0.0018996009374038865,0.193129811308338,0.02741954234449908,-0.005629889664067926,0.00019570332571481924,8.928916771263483e-05,all_columns,RandomForest
-0.013267236750260746,-0.028644443123467575,-0.0007548493913172056,-0.00016909023826441403,-4.149102276688426e-05,-0.06104807087161783,-0.011268285914329256,-0.0007281265441222519,0.0007084220670982052,0.0005306540508098523,0.056338813841481296,0.03631435880430692,0.005566702667577152,0.0020212951208300294,0.0002619943621978508,-0.03610477362040639,0.024633626113137935,0.003150969838902972,0.0005664904915598824,1.811924435148829e-05,0.03735416448428681,-0.02065000161260014,0.0025998904676080253,-0.0023563808626623326,0.0010937605286670269,0.051573772625272546,-0.015647756381868837,-0.030708333166857543,-7.802815770596375e-05,0.0012760514951442525,0.06612024666368473,-0.009894726721443942,-0.004399962508589699,-0.00017800332852313376,0.00075619016710665,-0.04108224492273087,0.03370188962324342,-0.01629006885865223,-0.00019578401945841476,-2.7021427083894635e-06,-0.08058467144970144,-0.0163946607869789,-0.0033112225045467,0.0009745244007516084,0.0011714390609480383,all_columns,RandomForest
-0.060320325879433215,-0.01043585260226575,-0.0020109756219776277,-6.98901832264568e-05,-0.00015084080166998662,-0.04075876204938986,-0.04115216937300504,-0.004183098382563602,-0.0007708822200039547,0.00024464233844069067,0.006908844939353384,-0.015309671551536546,-0.0019767902299172835,-0.000997039860184736,-0.00010440925476320951,-0.05170238813672511,-0.08291733429820325,-0.0019282785730288948,-0.00033033949342776617,0.00021301129525554976,-0.07276871936592404,-0.05960756690456477,-0.018390727314694308,-0.00010019869659353206,-0.0002744069107552999,-0.05799756981677202,-0.02927102483229385,-0.0038349373361542486,-0.002301209099960111,3.928003450520403e-05,0.034329533355881375,-0.04100156144245282,0.004686100957052498,-0.001665551701798557,0.0001486258728861009,-0.046105154644502204,-0.030161156950297564,-0.016429098241372356,-0.0013948689743258167,-0.0006529506588352692,-0.03228545840249471,0.0020063379546166366,-0.0008071952573444673,-0.00022845129685479092,0.00019808782868488466,all_columns,RandomForest
0.02937835640446409,-0.01889083876003603,0.006404460402919669,-0.0007209596410703036,-0.001092915942335636,0.03839243575677702,-0.033662307861443454,-0.0015160634943979035,0.00020554700474551308,-0.0006251191567320379,0.0687984613344905,0.011967694370366808,-0.029110924317339214,0.00010237891345672081,-7.447593242207616e-05,-0.02767621968680059,-0.024794697660980525,0.0050339394384308275,0.0005081700348769184,0.00016336079202658509,0.009988369867427432,0.003587631230481036,-0.013307096282952334,0.0024118525905948303,0.0002736219005482594,0.10621737945048836,0.004194302668458139,0.03706208522238423,-0.0015729736387765935,0.00023676195155721214,0.108517277534978,-0.053861338546794583,0.030381455986882917,-6.2481054561236e-05,-0.00021445129235454487,0.036550696253761186,-0.04476438657018313,0.010499413682980265,-0.001414973772406223,-0.0006686944296414623,0.009133243084407652,-0.051626058869867805,0.00967772936109313,-0.0002225449632353569,4.562285310312086e-05,all_columns,RandomForest
