MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
0.0012619063837139746,0.03552332168750516,0.01575534900857522,0.006251195344353894,-0.05108405928570514,-0.051071035724296276,-0.00012504309798718608,91.46282601356506
