MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
5.193496690922927e-05,0.007206591906666373,0.0041317918093370185,0.0018893423479926785,-0.022166912317651555,-0.022165695233652416,-7.863742730492138e-06,88.31724333763123
