Slope,Y-intercept,MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
-9.204179625177193e-06,0.4845986077116683,5.079691398735667e-05,0.007127195380186842,0.003946056072214649,0.0016042898178232068,0.00023187043766925708,0.0002684978537073057,4.313920735156616e-05,0.10635113716125488
