MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
5.192806978759542e-05,0.0072061133621110504,0.004003335253704403,0.0016357088183087953,-0.022031165441434686,-0.022022825249218725,2.0585292874351368e-05,170.61824417114258
